Time (s),SE1,SE2,voltage diff
2104-07-08T04:00:30.8,-601.1,-619.6,-3.944
2104-07-08T04:00:30.9,-601.2,-619.7,-3.971
2104-07-08T04:00:31.1,-601.1,-619.7,-3.882
2104-07-08T04:00:31.2,-601.1,-619.7,-3.912
2104-07-08T04:00:31.3,-601.1,-619.7,-3.888
2104-07-08T04:00:31.4,-601.1,-619.7,-3.869
2104-07-08T04:00:31.5,-601.1,-619.7,-3.829
2104-07-08T04:00:31.7,-601,-619.8,-3.816
2104-07-08T04:00:31.8,-601.1,-619.8,-3.817
2104-07-08T04:00:31.9,-601,-619.8,-3.811
2104-07-08T04:00:32.1,-601,-619.7,-3.795
2104-07-08T04:00:32.2,-600.9,-619.7,-3.771
2104-07-08T04:00:32.3,-601,-619.7,-3.864
2104-07-08T04:00:32.4,-601,-619.7,-3.896
2104-07-08T04:00:32.5,-601,-619.7,-3.888
2104-07-08T04:00:32.7,-601,-619.8,-3.844
2104-07-08T04:00:32.8,-601,-619.8,-3.827
2104-07-08T04:00:32.9,-600.9,-619.8,-3.798
2104-07-08T04:00:33,-601,-619.7,-3.87
2104-07-08T04:00:33.1,-601,-619.7,-3.839
2104-07-08T04:00:33.2,-601,-619.7,-3.933
2104-07-08T04:00:33.4,-600.9,-619.7,-3.842
2104-07-08T04:00:33.5,-600.9,-619.7,-3.806
2104-07-08T04:00:33.6,-600.9,-619.7,-3.882
2104-07-08T04:00:33.7,-600.9,-619.7,-3.812
2104-07-08T04:00:33.9,-600.9,-619.7,-3.842
2104-07-08T04:00:34,-600.8,-619.7,-3.778
2104-07-08T04:00:34.1,-600.8,-619.8,-3.796
2104-07-08T04:00:34.2,-600.9,-619.7,-3.844
2104-07-08T04:00:34.3,-600.8,-619.7,-3.783
2104-07-08T04:00:34.5,-600.7,-619.7,-3.728
2104-07-08T04:00:34.6,-600.7,-619.7,-3.725
2104-07-08T04:00:34.7,-600.7,-619.7,-3.74
2104-07-08T04:00:34.8,-600.7,-619.7,-3.726
2104-07-08T04:00:34.9,-600.7,-619.7,-3.697
2104-07-08T04:00:35,-600.6,-619.7,-3.696
2104-07-08T04:00:35.2,-600.6,-619.7,-3.669
2104-07-08T04:00:35.3,-600.7,-619.7,-3.71
2104-07-08T04:00:35.4,-600.7,-619.7,-3.702
2104-07-08T04:00:35.5,-600.7,-619.7,-3.712
2104-07-08T04:00:35.7,-600.7,-619.7,-3.734
2104-07-08T04:00:35.8,-600.6,-619.7,-3.689
2104-07-08T04:00:35.9,-600.5,-619.7,-3.642
2104-07-08T04:00:36,-600.5,-619.7,-3.636
2104-07-08T04:00:36.2,-600.4,-619.7,-3.587
2104-07-08T04:00:36.3,-600.5,-619.7,-3.669
2104-07-08T04:00:36.4,-600.5,-619.7,-3.637
2104-07-08T04:00:36.5,-600.5,-619.7,-3.683
2104-07-08T04:00:36.7,-600.5,-619.7,-3.696
2104-07-08T04:00:36.8,-600.4,-619.7,-3.626
2104-07-08T04:00:36.9,-600.4,-619.7,-3.622
2104-07-08T04:00:37,-600.4,-619.7,-3.586
2104-07-08T04:00:37.1,-600.4,-619.7,-3.653
2104-07-08T04:00:37.3,-600.4,-619.7,-3.651
2104-07-08T04:00:37.4,-600.4,-619.7,-3.619
2104-07-08T04:00:37.5,-600.4,-619.7,-3.626
2104-07-08T04:00:37.6,-600.5,-619.7,-3.689
2104-07-08T04:00:37.8,-600.5,-619.7,-3.674
2104-07-08T04:00:37.9,-600.4,-619.7,-3.645
2104-07-08T04:00:38,-600.4,-619.7,-3.739
2104-07-08T04:00:38.1,-600.4,-619.7,-3.66
2104-07-08T04:00:38.2,-600.4,-619.7,-3.651
2104-07-08T04:00:38.3,-600.3,-619.7,-3.634
2104-07-08T04:00:38.5,-600.3,-619.7,-3.631
2104-07-08T04:00:38.6,-600.3,-619.7,-3.614
2104-07-08T04:00:38.7,-600.2,-619.7,-3.585
2104-07-08T04:00:38.8,-600.3,-619.7,-3.64
2104-07-08T04:00:38.9,-600.3,-619.7,-3.661
2104-07-08T04:00:39.1,-600.3,-619.7,-3.683
2104-07-08T04:00:39.2,-600.3,-619.7,-3.619
2104-07-08T04:00:39.3,-600.3,-619.7,-3.648
2104-07-08T04:00:39.4,-600.3,-619.7,-3.619
2104-07-08T04:00:39.6,-600.2,-619.7,-3.591
2104-07-08T04:00:39.7,-600.2,-619.7,-3.565
2104-07-08T04:00:39.8,-600.2,-619.7,-3.549
2104-07-08T04:00:39.9,-600.2,-619.7,-3.666
2104-07-08T04:00:40,-600.3,-619.7,-3.702
2104-07-08T04:00:40.1,-600.3,-619.7,-3.658
2104-07-08T04:00:40.3,-600.3,-619.7,-3.743
2104-07-08T04:00:40.4,-600.3,-619.7,-3.692
2104-07-08T04:00:40.5,-600.3,-619.7,-3.736
2104-07-08T04:00:40.6,-600.2,-619.7,-3.672
2104-07-08T04:00:40.7,-600.2,-619.7,-3.662
2104-07-08T04:00:40.9,-600.2,-619.7,-3.638
2104-07-08T04:00:41,-600.1,-619.7,-3.607
2104-07-08T04:00:41.1,-600.2,-619.6,-3.714
2104-07-08T04:00:41.2,-600.1,-619.7,-3.649
2104-07-08T04:00:41.4,-600.3,-619.7,-3.77
2104-07-08T04:00:41.5,-600.3,-619.7,-3.747
2104-07-08T04:00:41.6,-600.2,-619.7,-3.698
2104-07-08T04:00:41.7,-600.2,-619.7,-3.681
2104-07-08T04:00:41.9,-600.2,-619.7,-3.66
2104-07-08T04:00:42,-600.2,-619.8,-3.696
2104-07-08T04:00:42.1,-600.3,-619.8,-3.71
2104-07-08T04:00:42.2,-600.2,-619.7,-3.661
2104-07-08T04:00:42.3,-600.3,-619.7,-3.749
2104-07-08T04:00:42.5,-600.3,-619.7,-3.723
2104-07-08T04:00:42.6,-600.2,-619.7,-3.64
2104-07-08T04:00:42.7,-600.2,-619.8,-3.684
2104-07-08T04:00:42.8,-600.2,-619.8,-3.655
2104-07-08T04:00:42.9,-600.2,-619.8,-3.692
2104-07-08T04:00:43,-600.1,-619.8,-3.633
2104-07-08T04:00:43.2,-600.1,-619.8,-3.594
2104-07-08T04:00:43.3,-600.1,-619.8,-3.603
2104-07-08T04:00:43.4,-600.1,-619.8,-3.551
2104-07-08T04:00:43.5,-600.1,-619.8,-3.648
2104-07-08T04:00:43.7,-600.1,-619.8,-3.622
2104-07-08T04:00:43.8,-600,-619.7,-3.561
2104-07-08T04:00:43.9,-600,-619.7,-3.582
2104-07-08T04:00:44,-600,-619.7,-3.55
2104-07-08T04:00:44.1,-600.1,-619.8,-3.598
2104-07-08T04:00:44.3,-600,-619.7,-3.535
2104-07-08T04:00:44.4,-600,-619.8,-3.506
2104-07-08T04:00:44.5,-600.1,-619.7,-3.631
2104-07-08T04:00:44.6,-600,-619.7,-3.592
2104-07-08T04:00:44.7,-600,-619.7,-3.588
2104-07-08T04:00:44.9,-600,-619.7,-3.624
2104-07-08T04:00:45,-600,-619.7,-3.564
2104-07-08T04:00:45.1,-600,-619.7,-3.602
2104-07-08T04:00:45.2,-600,-619.8,-3.544
2104-07-08T04:00:45.4,-600,-619.8,-3.566
2104-07-08T04:00:45.5,-600,-619.8,-3.562
2104-07-08T04:00:45.6,-600,-619.8,-3.577
2104-07-08T04:00:45.8,-600,-619.8,-3.536
